 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.38038426e+06 -5.16658380e+02  1.60138660e+03 -2.52116561e+02 -1.82932561e+02  4.57307802e+02  3.30414692e+02  1.40860064e+02  4.30366476e+02 -3.00005525e+02 -9.10419937e+02  2.35329751e+02 -7.29321017e+02 -5.16837126e+02  1.60192169e+03 
 1.41253754e+06 -4.75015069e+02  1.65583193e+03 -2.56092488e+02 -1.81587051e+02  4.64479147e+02  3.27955681e+02  1.52575952e+02  4.33920828e+02 -3.24793431e+02 -9.17858809e+02  2.16365338e+02 -7.54117855e+02 -4.75180176e+02  1.65638538e+03 
 1.44543977e+06 -4.30702013e+02  1.70882808e+03 -2.60008323e+02 -1.80166318e+02  4.71540877e+02  3.25361681e+02  1.64402148e+02  4.37091815e+02 -3.49810277e+02 -9.24486750e+02  1.96185057e+02 -7.78254751e+02 -4.30852592e+02  1.70939941e+03 
 1.47910839e+06 -3.83825719e+02  1.76021599e+03 -2.63861361e+02 -1.78673601e+02  4.78488175e+02  3.22638582e+02  1.76317030e+02  4.39877111e+02 -3.75010377e+02 -9.30299133e+02  1.74837413e+02 -8.01659272e+02 -3.83960917e+02  1.76080468e+03 
 1.51356125e+06 -3.34503961e+02  1.80984673e+03 -2.67649116e+02 -1.77112234e+02  4.85316615e+02  3.19792444e+02  1.88299113e+02  4.42275858e+02 -4.00348352e+02 -9.35294428e+02  1.52376042e+02 -8.24263590e+02 -3.34622963e+02  1.81045222e+03 
 1.54881662e+06 -2.82864636e+02  1.85758234e+03 -2.71369320e+02 -1.75485632e+02  4.92022171e+02  3.16829466e+02  2.00327164e+02  4.44288625e+02 -4.25779382e+02 -9.39474112e+02  1.28859190e+02 -8.46004876e+02 -2.82966671e+02  1.85820401e+03 
 1.58489319e+06 -2.29044572e+02  1.90329656e+03 -2.75019928e+02 -1.73797273e+02  4.98601214e+02  3.13755959e+02  2.12380311e+02  4.45917362e+02 -4.51259428e+02 -9.42842570e+02  1.04349170e+02 -8.66825621e+02 -2.29128912e+02  1.90393373e+03 
 1.62181010e+06 -1.73188277e+02  1.94687535e+03 -2.78599113e+02 -1.72050685e+02  5.05050515e+02  3.10578313e+02  2.24438144e+02  4.47165338e+02 -4.76745450e+02 -9.45406965e+02  7.89117949e+01 -8.86673898e+02 -1.73254245e+02  1.94752735e+03 
 1.65958691e+06 -1.15446677e+02  1.98821739e+03 -2.82105269e+02 -1.70249425e+02  5.11367241e+02  3.07302974e+02  2.36480811e+02  4.48037078e+02 -5.02195603e+02 -9.47177100e+02  5.26157967e+01 -9.05503556e+02 -1.15493642e+02  1.98888347e+03 
 1.69824365e+06 -5.59758306e+01  2.02723429e+03 -2.85537005e+02 -1.68397071e+02  5.17548948e+02  3.03936411e+02  2.48489102e+02  4.48538290e+02 -5.27569412e+02 -9.48165264e+02  2.55322488e+01 -9.23274348e+02 -5.60032159e+01  2.02791369e+03 
 1.73780083e+06  5.06432991e+00  2.06385080e+03 -2.88893144e+02 -1.66497200e+02  5.23593576e+02  3.00485096e+02  2.60444525e+02  4.48675786e+02 -5.52827937e+02 -9.48386061e+02 -2.26601334e+00 -9.39951992e+02  5.05704844e+00  2.06454273e+03 
 1.77827941e+06  6.75112478e+01  2.09800475e+03 -2.92172716e+02 -1.64553380e+02  5.29499441e+02  2.96955474e+02  2.72329371e+02  4.48457398e+02 -5.77933905e+02 -9.47856242e+02 -3.07049583e+01 -9.55508184e+02  6.75245407e+01  2.09870841e+03 
 1.81970086e+06  1.31200945e+02  2.12964699e+03 -2.95374955e+02 -1.62569155e+02  5.35265220e+02  2.93353944e+02  2.84126775e+02  4.47891897e+02 -6.02851836e+02 -9.46594516e+02 -5.97099071e+01 -9.69920542e+02  1.31235228e+02  2.13036156e+03 
 1.86208714e+06  1.95969174e+02  2.15874117e+03 -2.98499288e+02 -1.60548031e+02  5.40889944e+02  2.89686833e+02  2.95820760e+02  4.46988898e+02 -6.27548138e+02 -9.44621369e+02 -8.92060591e+01 -9.83172500e+02  1.96024810e+02  2.15946581e+03 
 1.90546072e+06  2.61652515e+02  2.18526335e+03 -3.01545332e+02 -1.58493467e+02  5.46372982e+02  2.85960381e+02  3.07396279e+02  4.45758777e+02 -6.51991189e+02 -9.41958869e+02 -1.19118989e+02 -9.95253162e+02  2.61729811e+02  2.18599722e+03 
 1.94984460e+06  3.28089393e+02  2.20920161e+03 -3.04512886e+02 -1.56408865e+02  5.51714025e+02  2.82180718e+02  3.18839243e+02  4.44212576e+02 -6.76151395e+02 -9.38630481e+02 -1.49375112e+02 -1.00615710e+03  3.28188602e+02  2.20994386e+03 
 1.99526231e+06  3.95121022e+02  2.23055555e+03 -3.07401920e+02 -1.54297558e+02  5.56913077e+02  2.78353848e+02  3.30136541e+02  4.42361920e+02 -7.00001239e+02 -9.34660880e+02 -1.79902114e+02 -1.01588413e+03  3.95242346e+02  2.23130533e+03 
 2.04173794e+06  4.62592267e+02  2.24933569e+03 -3.10212567e+02 -1.52162804e+02  5.61970431e+02  2.74485635e+02  3.41276055e+02  4.40218923e+02 -7.23515300e+02 -9.30075759e+02 -2.10629344e+02 -1.02443904e+03  4.62735855e+02  2.25009215e+03 
 2.08929613e+06  5.30352416e+02  2.26556281e+03 -3.12945115e+02 -1.50007776e+02  5.66886659e+02  2.70581792e+02  3.52246664e+02  4.37796105e+02 -7.46670265e+02 -9.24901659e+02 -2.41488164e+02 -1.03183130e+03  5.30518369e+02  2.26632512e+03 
 2.13796209e+06  5.98255866e+02  2.27926732e+03 -3.15599999e+02 -1.47835556e+02  5.71662592e+02  2.66647861e+02  3.63038242e+02  4.35106313e+02 -7.69444923e+02 -9.19165785e+02 -2.72412263e+02 -1.03807476e+03  5.98444234e+02  2.28003465e+03 
 2.18776162e+06  6.66162714e+02  2.29048849e+03 -3.18177787e+02 -1.45649132e+02  5.76299300e+02  2.62689212e+02  3.73641648e+02  4.32162635e+02 -7.91820145e+02 -9.12895847e+02 -3.03337927e+02 -1.04318730e+03  6.66373502e+02  2.29126004e+03 
 2.23872114e+06  7.33939265e+02  2.29927375e+03 -3.20679175e+02 -1.43451389e+02  5.80798083e+02  2.58711027e+02  3.84048713e+02  4.28978330e+02 -8.13778850e+02 -9.06119894e+02 -3.34204267e+02 -1.04719051e+03  7.34172434e+02  2.30004870e+03 
 2.29086765e+06  8.01458448e+02  2.30567786e+03 -3.23104974e+02 -1.41245106e+02  5.85160446e+02  2.54718300e+02  3.94252218e+02  4.25566754e+02 -8.35305964e+02 -8.98866172e+02 -3.64953414e+02 -1.05010935e+03  8.01713916e+02  2.30645544e+03 
 2.34422882e+06  8.68600149e+02  2.30976222e+03 -3.25456102e+02 -1.39032954e+02  5.89388084e+02  2.50715822e+02  4.04245871e+02  4.21941293e+02 -8.56388365e+02 -8.91162977e+02 -3.95530664e+02 -1.05197177e+03  8.68877795e+02  2.31054168e+03 
 2.39883292e+06  9.35251467e+02  2.31159408e+03 -3.27733578e+02 -1.36817492e+02  5.93482866e+02  2.46708186e+02  4.14024276e+02  4.18115303e+02 -8.77014817e+02 -8.83038525e+02 -4.25884599e+02 -1.05280841e+03  9.35551131e+02  2.31237467e+03 
 2.45470892e+06  1.00130688e+03  2.31124578e+03 -3.29938506e+02 -1.34601167e+02  5.97446819e+02  2.42699778e+02  4.23582900e+02  4.14102050e+02 -8.97175906e+02 -8.74520837e+02 -4.55967164e+02 -1.05265220e+03  1.00162837e+03  2.31202679e+03 
 2.51188643e+06  1.06666837e+03  2.30879403e+03 -3.32072070e+02 -1.32386311e+02  6.01282112e+02  2.38694778e+02  4.32918039e+02  4.09914659e+02 -9.16863961e+02 -8.65637623e+02 -4.85733716e+02 -1.05153808e+03  1.06701146e+03  2.30957477e+03 
 2.57039578e+06  1.13124544e+03  2.30431920e+03 -3.34135527e+02 -1.30175139e+02  6.04991037e+02  2.34697156e+02  4.42026780e+02  4.05566065e+02 -9.36072973e+02 -8.56416185e+02 -5.15143040e+02 -1.04950266e+03  1.13160987e+03  2.30509902e+03 
 2.63026799e+06  1.19495510e+03  2.29790466e+03 -3.36130194e+02 -1.27969755e+02  6.08575998e+02  2.30710675e+02  4.50906958e+02  4.01068972e+02 -9.54798511e+02 -8.46883326e+02 -5.44157344e+02 -1.04658390e+03  1.19534058e+03  2.29868291e+03 
 2.69153480e+06  1.25772179e+03  2.28963610e+03 -3.38057446e+02 -1.25772146e+02  6.12039494e+02  2.26738893e+02  4.59557118e+02  3.96435815e+02 -9.73037633e+02 -8.37065274e+02 -5.72742216e+02 -1.04282083e+03  1.25812802e+03  2.29041219e+03 
 2.75422870e+06  1.31947728e+03  2.27960095e+03 -3.39918701e+02 -1.23584186e+02  6.15384109e+02  2.22785162e+02  4.67976473e+02  3.91678724e+02 -9.90788800e+02 -8.26987608e+02 -6.00866579e+02 -1.03825328e+03  1.31990392e+03  2.28037430e+03 
 2.81838293e+06  1.38016046e+03  2.26788780e+03 -3.41715420e+02 -1.21407637e+02  6.18612493e+02  2.18852632e+02  4.76164857e+02  3.86809498e+02 -1.00805178e+03 -8.16675201e+02 -6.28502605e+02 -1.03292157e+03  1.38060716e+03  2.26865786e+03 
 2.88403150e+06  1.43971718e+03  2.25458587e+03 -3.43449093e+02 -1.19244151e+02  6.21727355e+02  2.14944256e+02  4.84122687e+02  3.81839579e+02 -1.02482756e+03 -8.06152168e+02 -6.55625630e+02 -1.02686635e+03  1.44018357e+03  2.25535213e+03 
 2.95120923e+06  1.49809998e+03  2.23978452e+03 -3.45121240e+02 -1.17095275e+02  6.24731447e+02  2.11062792e+02  4.91850918e+02  3.76780032e+02 -1.04111827e+03 -7.95441820e+02 -6.82214041e+02 -1.02012832e+03  1.49858567e+03  2.24054648e+03 
 3.01995172e+06  1.55526786e+03  2.22357279e+03 -3.46733399e+02 -1.14962446e+02  6.27627559e+02  2.07210809e+02  4.99351001e+02  3.71641527e+02 -1.05692706e+03 -7.84566636e+02 -7.08249166e+02 -1.01274802e+03  1.55577245e+03  2.22433001e+03 
 3.09029543e+06  1.61118598e+03  2.20603902e+03 -3.48287121e+02 -1.12847001e+02  6.30418500e+02  2.03390690e+02  5.06624843e+02  3.66434329e+02 -1.07225805e+03 -7.73548230e+02 -7.33715136e+02 -1.00476570e+03  1.61170907e+03  2.20679107e+03 
 3.16227766e+06  1.66582537e+03  2.18727047e+03 -3.49783969e+02 -1.10750178e+02  6.33107097e+02  1.99604641e+02  5.13674766e+02  3.61168284e+02 -1.08711623e+03 -7.62407334e+02 -7.58598758e+02 -9.96221084e+02  1.66636653e+03  2.18801695e+03 
 3.23593657e+06  1.71916262e+03  2.16735298e+03 -3.51225508e+02 -1.08673118e+02  6.35696181e+02  1.95854692e+02  5.20503468e+02  3.55852814e+02 -1.10150736e+03 -7.51163781e+02 -7.82889370e+02 -9.87153276e+02  1.71972142e+03  2.16809352e+03 
 3.31131121e+06  1.77117956e+03  2.14637071e+03 -3.52613302e+02 -1.06616867e+02  6.38188583e+02  1.92142709e+02  5.27113985e+02  3.50496915e+02 -1.11543793e+03 -7.39836501e+02 -8.06578699e+02 -9.77600601e+02  1.77175557e+03  2.14710498e+03 
 3.38844156e+06  1.82186295e+03  2.12440587e+03 -3.53948912e+02 -1.04582383e+02  6.40587120e+02  1.88470393e+02  5.33509655e+02  3.45109152e+02 -1.12891505e+03 -7.28443519e+02 -8.29660709e+02 -9.67600500e+02  1.82245572e+03  2.12513354e+03 
 3.46736850e+06  1.87120414e+03  2.10153850e+03 -3.55233889e+02 -1.02570538e+02  6.42894596e+02  1.84839292e+02  5.39694086e+02  3.39697665e+02 -1.14194640e+03 -7.17001951e+02 -8.52131461e+02 -9.57189429e+02  1.87181322e+03  2.10225929e+03 
 3.54813389e+06  1.91919874e+03  2.07784630e+03 -3.56469773e+02 -1.00582120e+02  6.45113789e+02  1.81250806e+02  5.45671118e+02  3.34270164e+02 -1.15454013e+03 -7.05528019e+02 -8.73988964e+02 -9.46402776e+02  1.91982370e+03  2.07855996e+03 
 3.63078055e+06  1.96584635e+03  2.05340448e+03 -3.57658086e+02 -9.86178384e+01  6.47247451e+02  1.77706190e+02  5.51444799e+02  3.28833944e+02 -1.16670483e+03 -6.94037055e+02 -8.95233026e+02 -9.35274794e+02  1.96648674e+03  2.05411077e+03 
 3.71535229e+06  2.01115019e+03  2.02828564e+03 -3.58800336e+02 -9.66783264e+01  6.49298299e+02  1.74206568e+02  5.57019348e+02  3.23395882e+02 -1.17844946e+03 -6.82543521e+02 -9.15865117e+02 -9.23838542e+02  2.01180557e+03  2.02898434e+03 
 3.80189396e+06  2.05511683e+03  2.00255963e+03 -3.59898009e+02 -9.47641457e+01  6.51269012e+02  1.70752930e+02  5.62399133e+02  3.17962451e+02 -1.18978328e+03 -6.71061019e+02 -9.35888231e+02 -9.12125845e+02  2.05578675e+03  2.00325056e+03 
 3.89045145e+06  2.09775589e+03  1.97629357e+03 -3.60952565e+02 -9.28757890e+01  6.53162228e+02  1.67346145e+02  5.67588645e+02  3.12539728e+02 -1.20071580e+03 -6.59602318e+02 -9.55306746e+02 -9.00167257e+02  2.09843992e+03  1.97697656e+03 
 3.98107171e+06  2.13907976e+03  1.94955169e+03 -3.61965444e+02 -9.10136840e+01  6.54980538e+02  1.63986967e+02  5.72592470e+02  3.07133402e+02 -1.21125673e+03 -6.48179368e+02 -9.74126303e+02 -8.87992044e+02  2.13977746e+03  1.95022660e+03 
 4.07380278e+06  2.17910330e+03  1.92239539e+03 -3.62938057e+02 -8.91781969e+01  6.56726487e+02  1.60676037e+02  5.77415271e+02  3.01748787e+02 -1.22141594e+03 -6.36803332e+02 -9.92353673e+02 -8.75628168e+02  2.17981425e+03  1.92306211e+03 
 4.16869383e+06  2.21784363e+03  1.89488320e+03 -3.63871786e+02 -8.73696353e+01  6.58402565e+02  1.57413893e+02  5.82061765e+02  2.96390833e+02 -1.23120341e+03 -6.25484601e+02 -1.00999665e+03 -8.63102282e+02  2.21856739e+03  1.89554162e+03 
 4.26579519e+06  2.25531982e+03  1.86707078e+03 -3.64767987e+02 -8.55882522e+01  6.60011214e+02  1.54200974e+02  5.86536706e+02  2.91064138e+02 -1.24062919e+03 -6.14232829e+02 -1.02706391e+03 -8.50439737e+02  2.25605598e+03  1.86772081e+03 
 4.36515832e+06  2.29155271e+03  1.83901093e+03 -3.65627983e+02 -8.38342483e+01  6.61554816e+02  1.51037627e+02  5.90844865e+02  2.85772962e+02 -1.24970337e+03 -6.03056956e+02 -1.04356496e+03 -8.37664587e+02  2.29230086e+03  1.83965251e+03 
 4.46683592e+06  2.32656466e+03  1.81075367e+03 -3.66453067e+02 -8.21077762e+01  6.63035699e+02  1.47924113e+02  5.94991016e+02  2.80521240e+02 -1.25843604e+03 -5.91965235e+02 -1.05950998e+03 -8.24799607e+02  2.32732440e+03  1.81138675e+03 
 4.57088190e+06  2.36037936e+03  1.78234623e+03 -3.67244500e+02 -8.04089423e+01  6.64456134e+02  1.44860608e+02  5.98979923e+02  2.75312591e+02 -1.26683727e+03 -5.80965261e+02 -1.07490975e+03 -8.11866312e+02  2.36115029e+03  1.78297078e+03 
 4.67735141e+06  2.39302162e+03  1.75383315e+03 -3.68003509e+02 -7.87378106e+01  6.65818331e+02  1.41847215e+02  6.02816323e+02  2.70150338e+02 -1.27491706e+03 -5.70063998e+02 -1.08977558e+03 -7.98884986e+02  2.39380336e+03  1.75444915e+03 
 4.78630092e+06  2.42451720e+03  1.72525630e+03 -3.68731293e+02 -7.70944050e+01  6.67124443e+02  1.38883965e+02  6.06504916e+02  2.65037518e+02 -1.28268534e+03 -5.59267811e+02 -1.10411918e+03 -7.85874705e+02  2.42530936e+03  1.72586376e+03 
 4.89778819e+06  2.45489263e+03  1.69665501e+03 -3.69429013e+02 -7.54787122e+01  6.68376562e+02  1.35970821e+02  6.10050357e+02  2.59976893e+02 -1.29015194e+03 -5.48582489e+02 -1.11795266e+03 -7.72853374e+02  2.45569484e+03  1.69725392e+03 
 5.01187234e+06  2.48417507e+03  1.66806607e+03 -3.70097799e+02 -7.38906843e+01  6.69576723e+02  1.33107685e+02  6.13457245e+02  2.54970968e+02 -1.29732656e+03 -5.38013276e+02 -1.13128836e+03 -7.59837758e+02  2.48498697e+03  1.66865647e+03 
 5.12861384e+06  2.51239215e+03  1.63952387e+03 -3.70738750e+02 -7.23302410e+01  6.70726897e+02  1.30294402e+02  6.16730110e+02  2.50022001e+02 -1.30421878e+03 -5.27564897e+02 -1.14413889e+03 -7.46843520e+02  2.51321339e+03  1.64010579e+03 
 5.24807460e+06  2.53957186e+03  1.61106047e+03 -3.71352929e+02 -7.07972726e+01  6.71828999e+02  1.27530763e+02  6.19873416e+02  2.45132014e+02 -1.31083801e+03 -5.17241587e+02 -1.15651699e+03 -7.33885260e+02  2.54040210e+03  1.61163396e+03 
 5.37031796e+06  2.56574241e+03  1.58270567e+03 -3.71941368e+02 -6.92916415e+01  6.72884885e+02  1.24816512e+02  6.22891544e+02  2.40302811e+02 -1.31719349e+03 -5.07047115e+02 -1.16843549e+03 -7.20976551e+02  2.56658131e+03  1.58327078e+03 
 5.49540874e+06  2.59093213e+03  1.55448710e+03 -3.72505066e+02 -6.78131849e+01  6.73896351e+02  1.22151345e+02  6.25788795e+02  2.35535985e+02 -1.32329430e+03 -4.96984810e+02 -1.17990731e+03 -7.08129983e+02  2.59177937e+03  1.55504390e+03 
 5.62341325e+06  2.61516937e+03  1.52643034e+03 -3.73044991e+02 -6.63617167e+01  6.74865135e+02  1.19534919e+02  6.28569379e+02  2.30832934e+02 -1.32914932e+03 -4.87057586e+02 -1.19094536e+03 -6.95357203e+02  2.61602463e+03  1.52697890e+03 
 5.75439937e+06  2.63848240e+03  1.49855896e+03 -3.73562078e+02 -6.49370292e+01  6.75792921e+02  1.16966850e+02  6.31237415e+02  2.26194867e+02 -1.33476724e+03 -4.77267969e+02 -1.20156250e+03 -6.82668953e+02  2.63934537e+03  1.49909937e+03 
 5.88843655e+06  2.66089935e+03  1.47089466e+03 -3.74057232e+02 -6.35388955e+01  6.76681334e+02  1.14446723e+02  6.33796927e+02  2.21622820e+02 -1.34015655e+03 -4.67618117e+02 -1.21177156e+03 -6.70075114e+02  2.66176974e+03  1.47142701e+03 
 6.02559586e+06  2.68244810e+03  1.44345732e+03 -3.74531328e+02 -6.21670707e+01  6.77531945e+02  1.11974088e+02  6.36251842e+02  2.17117667e+02 -1.34532553e+03 -4.58109842e+02 -1.22158523e+03 -6.57584744e+02  2.68332563e+03  1.44398171e+03 
 6.16595002e+06  2.70315629e+03  1.41626511e+03 -3.74985209e+02 -6.08212938e+01  6.78346270e+02  1.09548469e+02  6.38605986e+02  2.12680125e+02 -1.35028224e+03 -4.48744635e+02 -1.23101608e+03 -6.45206121e+02  2.70404067e+03  1.41678164e+03 
 6.30957344e+06  2.72305115e+03  1.38933456e+03 -3.75419690e+02 -5.95012891e+01  6.79125774e+02  1.07169362e+02  6.40863085e+02  2.08310769e+02 -1.35503454e+03 -4.39523685e+02 -1.24007654e+03 -6.32946780e+02  2.72394212e+03  1.38984336e+03 
 6.45654229e+06  2.74215958e+03  1.36268068e+03 -3.75835557e+02 -5.82067681e+01  6.79871869e+02  1.04836240e+02  6.43026762e+02  2.04010041e+02 -1.35959006e+03 -4.30447900e+02 -1.24877884e+03 -6.20813551e+02  2.74305687e+03  1.36318185e+03 
 6.60693448e+06  2.76050798e+03  1.33631699e+03 -3.76233568e+02 -5.69374303e+01  6.80585915e+02  1.02548557e+02  6.45100538e+02  1.99778256e+02 -1.36395624e+03 -4.21517923e+02 -1.25713502e+03 -6.08812598e+02  2.76141135e+03  1.33681066e+03 
 6.76082975e+06  2.77812232e+03  1.31025564e+03 -3.76614452e+02 -5.56929648e+01  6.81269225e+02  1.00305747e+02  6.47087831e+02  1.95615614e+02 -1.36814028e+03 -4.12734154e+02 -1.26515689e+03 -5.96949459e+02  2.77903152e+03  1.31074193e+03 
 6.91830971e+06  2.79502803e+03  1.28450748e+03 -3.76978915e+02 -5.44730516e+01  6.81923063e+02  9.81072289e+01  6.48991958e+02  1.91522204e+02 -1.37214916e+03 -4.04096766e+02 -1.27285604e+03 -5.85229073e+02  2.79594283e+03  1.28498652e+03 
 7.07945784e+06  2.81125003e+03  1.25908211e+03 -3.77327634e+02 -5.32773626e+01  6.82548646e+02  9.59524054e+01  6.50816133e+02  1.87498018e+02 -1.37598967e+03 -3.95605721e+02 -1.28024382e+03 -5.73655823e+02  2.81217020e+03  1.25955405e+03 
 7.24435960e+06  2.82681266e+03  1.23398800e+03 -3.77661260e+02 -5.21055625e+01  6.83147146e+02  9.38406687e+01  6.52563468e+02  1.83542953e+02 -1.37966835e+03 -3.87260787e+02 -1.28733131e+03 -5.62233565e+02  2.82773798e+03  1.23445297e+03 
 7.41310241e+06  2.84173970e+03  1.20923252e+03 -3.77980421e+02 -5.09573103e+01  6.83719688e+02  9.17713997e+01  6.54236977e+02  1.79656822e+02 -1.38319157e+03 -3.79061549e+02 -1.29412934e+03 -5.50965661e+02  2.84266996e+03  1.20969066e+03 
 7.58577575e+06  2.85605433e+03  1.18482203e+03 -3.78285722e+02 -4.98322598e+01  6.84267359e+02  8.97439706e+01  6.55839574e+02  1.75839357e+02 -1.38656545e+03 -3.71007431e+02 -1.30064847e+03 -5.39855008e+02  2.85698933e+03  1.18527349e+03 
 7.76247117e+06  2.86977912e+03  1.16076194e+03 -3.78577742e+02 -4.87300605e+01  6.84791199e+02  8.77577462e+01  6.57374077e+02  1.72090219e+02 -1.38979595e+03 -3.63097701e+02 -1.30689898e+03 -5.28904071e+02  2.87071867e+03  1.16120686e+03 
 7.94328235e+06  2.88293606e+03  1.13705675e+03 -3.78857041e+02 -4.76503586e+01  6.85292212e+02  8.58120855e+01  6.58843207e+02  1.68409001e+02 -1.39288878e+03 -3.55331487e+02 -1.31289088e+03 -5.18114908e+02  2.88387996e+03  1.13749528e+03 
 8.12830516e+06  2.89554649e+03  1.11371015e+03 -3.79124154e+02 -4.65927977e+01  6.85771360e+02  8.39063428e+01  6.60249592e+02  1.64795236e+02 -1.39584950e+03 -3.47707793e+02 -1.31863389e+03 -5.07489199e+02  2.89649457e+03  1.11414245e+03 
 8.31763771e+06  2.90763117e+03  1.09072503e+03 -3.79379596e+02 -4.55570193e+01  6.86229569e+02  8.20398693e+01  6.61595769e+02  1.61248400e+02 -1.39868343e+03 -3.40225501e+02 -1.32413747e+03 -4.97028271e+02  2.90858326e+03  1.09115125e+03 
 8.51138038e+06  2.91921023e+03  1.06810359e+03 -3.79623863e+02 -4.45426638e+01  6.86667726e+02  8.02120138e+01  6.62884182e+02  1.57767920e+02 -1.40139574e+03 -3.32883392e+02 -1.32941077e+03 -4.86733121e+02  2.92016615e+03  1.06852388e+03 
 8.70963590e+06  2.93030317e+03  1.04584734e+03 -3.79857430e+02 -4.35493707e+01  6.87086686e+02  7.84221243e+01  6.64117191e+02  1.54353175e+02 -1.40399139e+03 -3.25680146e+02 -1.33446270e+03 -4.76604443e+02  2.93126276e+03  1.04626186e+03 
