 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.34896288e+06 -9.85670774e+02  2.74204211e+03 -2.48085108e+02 -1.84204099e+02  5.36464170e+02  3.96649075e+02  1.54093623e+02  5.08341661e+02 -4.87936972e+02 -1.59806334e+03  4.48263931e+02 -1.24689660e+03 -9.86010818e+02  2.74295899e+03 
 1.38038426e+06 -9.16700905e+02  2.84090950e+03 -2.52118329e+02 -1.82936970e+02  5.45137639e+02  3.93885658e+02  1.67902569e+02  5.13031736e+02 -5.31358068e+02 -1.61266490e+03  4.16903198e+02 -1.29185611e+03 -9.17018360e+02  2.84185972e+03 
 1.41253754e+06 -8.42827311e+02  2.93750464e+03 -2.56094374e+02 -1.81591492e+02  5.53686651e+02  3.90954530e+02  1.81868833e+02  5.17269368e+02 -5.75265840e+02 -1.62584384e+03  3.83312611e+02 -1.33578246e+03 -8.43120545e+02  2.93848746e+03 
 1.44543977e+06 -7.64217062e+02  3.03152914e+03 -2.60010328e+02 -1.80170787e+02  5.62105002e+02  3.87862473e+02  1.95966624e+02  5.21049998e+02 -6.19579262e+02 -1.63758633e+03  3.47568140e+02 -1.37853997e+03 -7.64484498e+02  3.03254373e+03 
 1.47910839e+06 -6.81059089e+02  3.12270080e+03 -2.63863485e+02 -1.78678095e+02  5.70386946e+02  3.84616511e+02  2.10170165e+02  5.24370850e+02 -6.64217405e+02 -1.64788418e+03  3.09755694e+02 -1.42000032e+03 -6.81299211e+02  3.12374623e+03 
 1.51356125e+06 -5.93562308e+02  3.21075539e+03 -2.67651361e+02 -1.77116748e+02  5.78527209e+02  3.81223865e+02  2.24453845e+02  5.27230899e+02 -7.09099888e+02 -1.65673467e+03  2.69970270e+02 -1.46004334e+03 -5.93773670e+02  3.21183064e+03 
 1.54881662e+06 -5.01953606e+02  3.29544812e+03 -2.71371686e+02 -1.75490162e+02  5.86520990e+02  3.77691927e+02  2.38792352e+02  5.29630823e+02 -7.54147314e+02 -1.66414041e+03  2.28315037e+02 -1.49855773e+03 -5.02134836e+02  3.29655209e+03 
 1.58489319e+06 -4.06475707e+02  3.37655493e+03 -2.75022415e+02 -1.73801817e+02  5.94363962e+02  3.74028219e+02  2.53160803e+02  5.31572944e+02 -7.99281673e+02 -1.67010916e+03  1.84900367e+02 -1.53544160e+03 -4.06625515e+02  3.37768646e+03 
 1.62181010e+06 -3.07384971e+02  3.45387352e+03 -2.78601721e+02 -1.72055237e+02  6.02052276e+02  3.70240359e+02  2.67534867e+02  5.33061157e+02 -8.44426724e+02 -1.67465360e+03  1.39842831e+02 -1.57060297e+03 -3.07502151e+02  3.45503136e+03 
 1.65958691e+06 -2.04949140e+02  3.52722407e+03 -2.82107997e+02 -1.70253983e+02  6.09582554e+02  3.66336029e+02  2.81890880e+02  5.34100856e+02 -8.89508338e+02 -1.67779109e+03  9.32641769e+01 -1.60396006e+03 -2.05032575e+02  3.52840693e+03 
 1.69824365e+06 -9.94450734e+01  3.59644977e+03 -2.85539853e+02 -1.68401631e+02  6.16951881e+02  3.62322944e+02  2.96205938e+02  5.34698842e+02 -9.34454819e+02 -1.67954339e+03  4.52902975e+01 -1.63544157e+03 -9.94937383e+01  3.59765629e+03 
 1.73780083e+06  8.84350086e+00  3.66141705e+03 -2.88896112e+02 -1.66501758e+02  6.24157802e+02  3.58208816e+02  3.10457996e+02  5.34863234e+02 -9.79197183e+02 -1.67993636e+03 -3.94979015e+00 -1.66498675e+03  8.83053779e+00  3.66264583e+03 
 1.77827941e+06  1.19628194e+02  3.72201561e+03 -2.92175803e+02 -1.64557933e+02  6.31198308e+02  3.54001329e+02  3.24625944e+02  5.34603369e+02 -1.02366940e+03 -1.67899968e+03 -5.43249494e+01 -1.69254546e+03  1.19651768e+02  3.72326522e+03 
 1.81970086e+06  2.32618091e+02  3.77815823e+03 -2.95378159e+02 -1.62573699e+02  6.38071822e+02  3.49708112e+02  3.38689675e+02  5.33929699e+02 -1.06780863e+03 -1.67676647e+03 -1.05702895e+02 -1.71807804e+03  2.32678942e+02  3.77942721e+03 
 1.86208714e+06  3.47521801e+02  3.82978037e+03 -2.98502608e+02 -1.60552563e+02  6.44777187e+02  3.45336707e+02  3.52630142e+02  5.32853688e+02 -1.11155535e+03 -1.67327303e+03 -1.57951126e+02 -1.74155512e+03  3.47620571e+02  3.83106723e+03 
 1.90546072e+06  4.64049394e+02  3.87683953e+03 -3.01548768e+02 -1.58497985e+02  6.51313651e+02  3.40894553e+02  3.66429405e+02  5.31387701e+02 -1.15485354e+03 -1.66855843e+03 -2.10937805e+02 -1.76295740e+03  4.64186629e+02  3.87814278e+03 
 1.94984460e+06  5.81914212e+02  3.91931456e+03 -3.04516436e+02 -1.56413365e+02  6.57680847e+02  3.36388956e+02  3.80070669e+02  5.29544904e+02 -1.19765079e+03 -1.66266425e+03 -2.64532580e+02 -1.78227524e+03  5.82090364e+02  3.92063269e+03 
 1.99526231e+06  7.00834545e+02  3.95720470e+03 -3.07405582e+02 -1.54302037e+02  6.63878776e+02  3.31827076e+02  3.93538303e+02  5.27339151e+02 -1.23989834e+03 -1.65563418e+03 -3.18607354e+02 -1.79950831e+03  7.01049971e+02  3.95853620e+03 
 2.04173794e+06  8.20535157e+02  3.99052858e+03 -3.10216340e+02 -1.52167259e+02  6.69907790e+02  3.27215903e+02  4.06817860e+02  5.24784884e+02 -1.28155115e+03 -1.64751373e+03 -3.73036968e+02 -1.81466507e+03  8.20790122e+02  3.99187196e+03 
 2.08929613e+06  9.40748658e+02  4.01932308e+03 -3.12948997e+02 -1.50012204e+02  6.75768568e+02  3.22562246e+02  4.19896080e+02  5.21897028e+02 -1.32256793e+03 -1.63834993e+03 -4.27699836e+02 -1.82776230e+03  9.41043340e+02  4.02067685e+03 
 2.13796209e+06  1.06121672e+03  4.04364211e+03 -3.15603988e+02 -1.47839956e+02  6.81462100e+02  3.17872713e+02  4.32760892e+02  5.18690895e+02 -1.36291109e+03 -1.62819095e+03 -4.82478487e+02 -1.83882452e+03  1.06155121e+03  4.04500480e+03 
 2.18776162e+06  1.18169112e+03  4.06355532e+03 -3.18181882e+02 -1.45653501e+02  6.86989664e+02  3.13153706e+02  4.45401397e+02  5.15182090e+02 -1.40254676e+03 -1.61708587e+03 -5.37260053e+02 -1.84788338e+03  1.18206543e+03  4.06492549e+03 
 2.23872114e+06  1.30193466e+03  4.07914682e+03 -3.20683373e+02 -1.43455723e+02  6.92352807e+02  3.08411403e+02  4.57807855e+02  5.11386416e+02 -1.44144466e+03 -1.60508439e+03 -5.91936671e+02 -1.85497715e+03  1.30234872e+03  4.08052305e+03 
 2.29086765e+06  1.42172189e+03  4.09051378e+03 -3.23109273e+02 -1.41249404e+02  6.97553323e+02  3.03651755e+02  4.69971661e+02  5.07319797e+02 -1.47957810e+03 -1.59223654e+03 -6.46405821e+02 -1.86014999e+03  1.42217554e+03  4.09189468e+03 
 2.34422882e+06  1.54083969e+03  4.09776511e+03 -3.25460501e+02 -1.39037214e+02  7.02593233e+02  2.98880477e+02  4.81885311e+02  5.02998189e+02 -1.51692381e+03 -1.57859244e+03 -7.00570597e+02 -1.86345145e+03  1.54133273e+03  4.09914932e+03 
 2.39883292e+06  1.65908775e+03  4.10102008e+03 -3.27738073e+02 -1.36821713e+02  7.07474765e+02  2.94103043e+02  4.93542372e+02  4.98437513e+02 -1.55346190e+03 -1.56420207e+03 -7.54339908e+02 -1.86493575e+03  1.65961989e+03  4.10240631e+03 
 2.45470892e+06  1.77627884e+03  4.10040703e+03 -3.29943096e+02 -1.34605346e+02  7.12200335e+02  2.89324682e+02  5.04937439e+02  4.93653585e+02 -1.58917568e+03 -1.54911506e+03 -8.07628623e+02 -1.86466126e+03  1.77684974e+03  4.10179400e+03 
 2.51188643e+06  1.89223905e+03  4.09606204e+03 -3.32076752e+02 -1.32390446e+02  7.16772526e+02  2.84550376e+02  5.16066096e+02  4.88662049e+02 -1.62405156e+03 -1.53338051e+03 -8.60357653e+02 -1.86268986e+03  1.89284831e+03  4.09744855e+03 
 2.57039578e+06  2.00680780e+03  4.08812771e+03 -3.34140299e+02 -1.30179230e+02  7.21194073e+02  2.79784859e+02  5.26924869e+02  4.83478328e+02 -1.65807890e+03 -1.51704677e+03 -9.12453984e+02 -1.85908638e+03  2.00745496e+03  4.08951257e+03 
 2.63026799e+06  2.11983786e+03  4.07675191e+03 -3.36135055e+02 -1.27973800e+02  7.25467841e+02  2.75032619e+02  5.37511176e+02  4.78117566e+02 -1.69124984e+03 -1.50016132e+03 -9.63850659e+02 -1.85391807e+03  2.12052241e+03  4.07813400e+03 
 2.69153480e+06  2.23119516e+03  4.06208668e+03 -3.38062392e+02 -1.25776143e+02  7.29596809e+02  2.70297894e+02  5.47823282e+02  4.72594585e+02 -1.72355916e+03 -1.48277063e+03 -1.01448672e+03 -1.84725407e+03  2.23191656e+03  4.06346492e+03 
 2.75422870e+06  2.34075862e+03  4.04428712e+03 -3.39923731e+02 -1.23588134e+02  7.33584056e+02  2.65584683e+02  5.57860247e+02  4.66923848e+02 -1.75500414e+03 -1.46492001e+03 -1.06430710e+03 -1.83916490e+03  2.34151627e+03  4.04566049e+03 
 2.81838293e+06  2.44841982e+03  4.02351040e+03 -3.41720530e+02 -1.21411535e+02  7.37432742e+02  2.60896740e+02  5.67621873e+02  4.61119419e+02 -1.78558436e+03 -1.44665351e+03 -1.11326251e+03 -1.82972204e+03  2.44921309e+03  4.02487794e+03 
 2.88403150e+06  2.55408266e+03  3.99991480e+03 -3.43454283e+02 -1.19247999e+02  7.41146096e+02  2.56237586e+02  5.77108656e+02  4.55194940e+02 -1.81530158e+03 -1.42801386e+03 -1.16130924e+03 -1.81899746e+03  2.55491091e+03  4.00127558e+03 
 2.95120923e+06  2.65766295e+03  3.97365885e+03 -3.45126506e+02 -1.17099071e+02  7.44727399e+02  2.51610510e+02  5.86321735e+02  4.49163601e+02 -1.84415955e+03 -1.40904235e+03 -1.20840902e+03 -1.80706325e+03  2.65852548e+03  3.97501201e+03 
 3.01995172e+06  2.75908792e+03  3.94490053e+03 -3.46738739e+02 -1.14966190e+02  7.48179974e+02  2.47018572e+02  5.95262838e+02  4.43038124e+02 -1.87216385e+03 -1.38977880e+03 -1.25452874e+03 -1.79399125e+03  2.75998402e+03  3.94624527e+03 
 3.09029543e+06  2.85829576e+03  3.91379657e+03 -3.48292533e+02 -1.12850693e+02  7.51507174e+02  2.42464617e+02  6.03934237e+02  4.36830743e+02 -1.89932179e+03 -1.37026150e+03 -1.29964029e+03 -1.77985273e+03  2.85922470e+03  3.91513212e+03 
 3.16227766e+06  2.95523505e+03  3.88050177e+03 -3.49789451e+02 -1.10753816e+02  7.54712367e+02  2.37951271e+02  6.12338701e+02  4.30553199e+02 -1.92564219e+03 -1.35052717e+03 -1.34372031e+03 -1.76471808e+03  2.95619607e+03  3.88182743e+03 
 3.23593657e+06  3.04986424e+03  3.84516843e+03 -3.51231057e+02 -1.08676702e+02  7.57798928e+02  2.33480958e+02  6.20479445e+02  4.24216723e+02 -1.95113527e+03 -1.33061095e+03 -1.38674990e+03 -1.74865656e+03  3.05085660e+03  3.84648354e+03 
 3.31131121e+06  3.14215110e+03  3.80794585e+03 -3.52618917e+02 -1.06620397e+02  7.60770230e+02  2.29055899e+02  6.28360087e+02  4.17832040e+02 -1.97581250e+03 -1.31054637e+03 -1.42871439e+03 -1.73173606e+03  3.14317401e+03  3.80924982e+03 
 3.38844156e+06  3.23207211e+03  3.76897990e+03 -3.53954590e+02 -1.04585859e+02  7.63629633e+02  2.24678124e+02  6.35984608e+02  4.11409361e+02 -1.99968650e+03 -1.29036537e+03 -1.46960310e+03 -1.71402291e+03  3.23312479e+03  3.77027215e+03 
 3.46736850e+06  3.31961191e+03  3.72841257e+03 -3.55239628e+02 -1.02573959e+02  7.66380480e+02  2.20349479e+02  6.43357307e+02  4.04958389e+02 -2.02277084e+03 -1.27009826e+03 -1.50940904e+03 -1.69558169e+03  3.32069358e+03  3.72969261e+03 
 3.54813389e+06  3.40476274e+03  3.68638174e+03 -3.56475570e+02 -1.00585486e+02  7.69026081e+02  2.16071632e+02  6.50482762e+02  3.98488319e+02 -2.04507999e+03 -1.24977378e+03 -1.54812867e+03 -1.67647509e+03  3.40587260e+03  3.68764910e+03 
 3.63078055e+06  3.48752384e+03  3.64302082e+03 -3.57663941e+02 -9.86211499e+01  7.71569718e+02  2.11846081e+02  6.57365797e+02  3.92007843e+02 -2.06662915e+03 -1.22941910e+03 -1.58576165e+03 -1.65676377e+03  3.48866111e+03  3.64427510e+03 
 3.71535229e+06  3.56790094e+03  3.59845862e+03 -3.58806246e+02 -9.66815832e+01  7.74014630e+02  2.07674163e+02  6.64011443e+02  3.85525163e+02 -2.08743420e+03 -1.20905983e+03 -1.62231059e+03 -1.63650632e+03  3.56906483e+03  3.59969942e+03 
 3.80189396e+06  3.64590569e+03  3.55281909e+03 -3.59903971e+02 -9.47673479e+01  7.76364010e+02  2.03557060e+02  6.70424907e+02  3.79047996e+02 -2.10751152e+03 -1.18872007e+03 -1.65778078e+03 -1.61575910e+03  3.64709541e+03  3.55404610e+03 
 3.89045145e+06  3.72155514e+03  3.50622128e+03 -3.60958579e+02 -9.28789367e+01  7.78621002e+02  1.99495810e+02  6.76611541e+02  3.72583585e+02 -2.12687796e+03 -1.16842243e+03 -1.69217998e+03 -1.59457624e+03  3.72276991e+03  3.50743419e+03 
 3.98107171e+06  3.79487126e+03  3.45877918e+03 -3.61971508e+02 -9.10167774e+01  7.80788697e+02  1.95491309e+02  6.82576813e+02  3.66138713e+02 -2.14555074e+03 -1.14818810e+03 -1.72551818e+03 -1.57300959e+03  3.79611031e+03  3.45997774e+03 
 4.07380278e+06  3.86588042e+03  3.41060172e+03 -3.62944168e+02 -8.91812363e+01  7.82870126e+02  1.91544324e+02  6.88326281e+02  3.59719716e+02 -2.16354733e+03 -1.12803683e+03 -1.75780736e+03 -1.55110868e+03  3.86714298e+03  3.41178572e+03 
 4.16869383e+06  3.93461296e+03  3.36179274e+03 -3.63877943e+02 -8.73726210e+01  7.84868261e+02  1.87655494e+02  6.93865569e+02  3.53332494e+02 -2.18088540e+03 -1.10798705e+03 -1.78906133e+03 -1.52892073e+03  3.93589829e+03  3.36296199e+03 
 4.26579519e+06  4.00110274e+03  3.31245097e+03 -3.64774188e+02 -8.55911845e+01  7.86786009e+02  1.83825344e+02  6.99200342e+02  3.46982531e+02 -2.19758277e+03 -1.08805586e+03 -1.81929547e+03 -1.50649064e+03  4.00241010e+03  3.31360534e+03 
 4.36515832e+06  4.06538672e+03  3.26267014e+03 -3.65634227e+02 -8.38371278e+01  7.88626213e+02  1.80054288e+02  7.04336290e+02  3.40674904e+02 -2.21365730e+03 -1.06825909e+03 -1.84852660e+03 -1.48386102e+03  4.06671537e+03  3.26380949e+03 
 4.46683592e+06  4.12750458e+03  3.21253895e+03 -3.66459352e+02 -8.21106031e+01  7.90391648e+02  1.76342635e+02  7.09279103e+02  3.34414304e+02 -2.22912688e+03 -1.04861136e+03 -1.87677275e+03 -1.46107224e+03  4.12885381e+03  3.21366321e+03 
 4.57088190e+06  4.18749832e+03  3.16214122e+03 -3.67250823e+02 -8.04117171e+01  7.92085018e+02  1.72690599e+02  7.14034460e+02  3.28205047e+02 -2.24400931e+03 -1.02912613e+03 -1.90405303e+03 -1.43816239e+03  4.18886742e+03  3.16325034e+03 
 4.67735141e+06  4.24541197e+03  3.11155597e+03 -3.68009871e+02 -7.87405339e+01  7.93708962e+02  1.69098299e+02  7.18608007e+02  3.22051094e+02 -2.25832234e+03 -1.00981574e+03 -1.93038746e+03 -1.41516741e+03  4.24680025e+03  3.11264990e+03 
 4.78630092e+06  4.30129121e+03  3.06085751e+03 -3.68737691e+02 -7.70970772e+01  7.95266044e+02  1.65565773e+02  7.23005349e+02  3.15956065e+02 -2.27208355e+03 -9.90691454e+02 -1.95579681e+03 -1.39212110e+03  4.30269801e+03  3.06193625e+03 
 4.89778819e+06  4.35518312e+03  3.01011557e+03 -3.69435446e+02 -7.54813339e+01  7.96758759e+02  1.62092978e+02  7.27232035e+02  3.09923254e+02 -2.28531034e+03 -9.71763539e+02 -1.98030248e+03 -1.36905518e+03  4.35660777e+03  3.01117915e+03 
 5.01187234e+06  4.40713588e+03  2.95939547e+03 -3.70104266e+02 -7.38932561e+01  7.98189532e+02  1.58679797e+02  7.31293545e+02  3.03955648e+02 -2.29801992e+03 -9.53041282e+02 -2.00392638e+03 -1.34599934e+03  4.40857774e+03  2.96044392e+03 
 5.12861384e+06  4.45719852e+03  2.90875823e+03 -3.70745249e+02 -7.23327635e+01  7.99560713e+02  1.55326045e+02  7.35195283e+02  2.98055936e+02 -2.31022923e+03 -9.34533055e+02 -2.02669082e+03 -1.32298133e+03  4.45865697e+03  2.90979161e+03 
 5.24807460e+06  4.50542069e+03  2.85826070e+03 -3.71359459e+02 -7.07997464e+01  8.00874586e+02  1.52031474e+02  7.38942567e+02  2.92226533e+02 -2.32195495e+03 -9.16246359e+02 -2.04861835e+03 -1.30002702e+03  4.50689511e+03  2.85927911e+03 
 5.37031796e+06  4.55185242e+03  2.80795577e+03 -3.71947927e+02 -6.92940672e+01  8.02133362e+02  1.48795777e+02  7.42540623e+02  2.86469587e+02 -2.33321347e+03 -8.98187872e+02 -2.06973175e+03 -1.27716046e+03  4.55334223e+03  2.80895930e+03 
 5.49540874e+06  4.59654399e+03  2.75789247e+03 -3.72511654e+02 -6.78155632e+01  8.03339183e+02  1.45618593e+02  7.45994575e+02  2.80786999e+02 -2.34402084e+03 -8.80363491e+02 -2.09005386e+03 -1.25440394e+03  4.59804861e+03  2.75888124e+03 
 5.62341325e+06  4.63954569e+03  2.70811617e+03 -3.73051606e+02 -6.63640482e+01  8.04494122e+02  1.42499512e+02  7.49309443e+02  2.75180434e+02 -2.35439281e+03 -8.62778382e+02 -2.10960755e+03 -1.23177810e+03  4.64106455e+03  2.70909031e+03 
 5.75439937e+06  4.68090767e+03  2.65866871e+03 -3.73568720e+02 -6.49393147e+01  8.05600184e+02  1.39438079e+02  7.52490140e+02  2.69651334e+02 -2.36434477e+03 -8.45437017e+02 -2.12841564e+03 -1.20930198e+03  4.68244024e+03  2.65962838e+03 
 5.88843655e+06  4.72067983e+03  2.60958858e+03 -3.74063899e+02 -6.35411356e+01  8.06659307e+02  1.36433796e+02  7.55541460e+02  2.64200936e+02 -2.37389175e+03 -8.28343219e+02 -2.14650081e+03 -1.18699307e+03  4.72222558e+03  2.61053393e+03 
 6.02559586e+06  4.75891168e+03  2.56091105e+03 -3.74538019e+02 -6.21692661e+01  8.07673365e+02  1.33486128e+02  7.58468085e+02  2.58830279e+02 -2.38304842e+03 -8.11500202e+02 -2.16388556e+03 -1.16486742e+03  4.76047009e+03  2.56184227e+03 
 6.16595002e+06  4.79565218e+03  2.51266837e+03 -3.74991923e+02 -6.08234451e+01  8.08644165e+02  1.30594508e+02  7.61274577e+02  2.53540221e+02 -2.39182907e+03 -7.94910606e+02 -2.18059218e+03 -1.14293971e+03  4.79722277e+03  2.51358563e+03 
 6.30957344e+06  4.83094971e+03  2.46488988e+03 -3.75426427e+02 -5.95033972e+01  8.09573453e+02  1.27758334e+02  7.63965377e+02  2.48331446e+02 -2.40024762e+03 -7.78576538e+02 -2.19664265e+03 -1.12122327e+03  4.83253200e+03  2.46579339e+03 
 6.45654229e+06  4.86485194e+03  2.41760218e+03 -3.75842315e+02 -5.82088336e+01  8.10462912e+02  1.24976980e+02  7.66544805e+02  2.43204482e+02 -2.40831759e+03 -7.62499605e+02 -2.21205865e+03 -1.09973020e+03  4.86644546e+03  2.41849215e+03 
 6.60693448e+06  4.89740575e+03  2.37082928e+03 -3.76240346e+02 -5.69394539e+01  8.11314165e+02  1.22249794e+02  7.69017057e+02  2.38159703e+02 -2.41605214e+03 -7.46680949e+02 -2.22686150e+03 -1.07847144e+03  4.89901006e+03  2.37170593e+03 
 6.76082975e+06  4.92865719e+03  2.32459274e+03 -3.76621251e+02 -5.56949472e+01  8.12128776e+02  1.19576100e+02  7.71386210e+02  2.33197347e+02 -2.42346404e+03 -7.31121280e+02 -2.24107214e+03 -1.05745679e+03  4.93027186e+03  2.32545628e+03 
 6.91830971e+06  4.95865140e+03  2.27891179e+03 -3.76985732e+02 -5.44749936e+01  8.12908251e+02  1.16955207e+02  7.73656217e+02  2.28317524e+02 -2.43056565e+03 -7.15820902e+02 -2.25471109e+03 -1.03669499e+03  4.96027601e+03  2.27976247e+03 
 7.07945784e+06  4.98743256e+03  2.23380350e+03 -3.77334468e+02 -5.32792648e+01  8.13654042e+02  1.14386402e+02  7.75830908e+02  2.23520222e+02 -2.43736899e+03 -7.00779750e+02 -2.26779844e+03 -1.01619382e+03  4.98906671e+03  2.23464155e+03 
 7.24435960e+06  5.01504388e+03  2.18928288e+03 -3.77668112e+02 -5.21074257e+01  8.14367546e+02  1.11868961e+02  7.77913995e+02  2.18805319e+02 -2.44388567e+03 -6.85997412e+02 -2.28035385e+03 -9.95960112e+02  5.01668717e+03  2.19010855e+03 
 7.41310241e+06  5.04152752e+03  2.14536301e+03 -3.77987290e+02 -5.09591352e+01  8.15050105e+02  1.09402146e+02  7.79909071e+02  2.14172592e+02 -2.45012694e+03 -6.71473157e+02 -2.29239648e+03 -9.75999812e+02  5.04317960e+03  2.14617655e+03 
 7.58577575e+06  5.06692463e+03  2.10205518e+03 -3.78292606e+02 -4.98340471e+01  8.15703012e+02  1.06985209e+02  7.81819610e+02  2.09621721e+02 -2.45610368e+03 -6.57205960e+02 -2.30394505e+03 -9.56318059e+02  5.06858513e+03  2.10285684e+03 
 7.76247117e+06  5.09127526e+03  2.05936896e+03 -3.78584642e+02 -4.87318109e+01  8.16327511e+02  1.04617392e+02  7.83648970e+02  2.05152303e+02 -2.46182641e+03 -6.43194527e+02 -2.31501776e+03 -9.36919218e+02  5.09294383e+03  2.06015902e+03 
 7.94328235e+06  5.11461840e+03  2.01731238e+03 -3.78863955e+02 -4.76520728e+01  8.16924796e+02  1.02297931e+02  7.85400396e+02  2.00763852e+02 -2.46730528e+03 -6.29437317e+02 -2.32563235e+03 -9.17806938e+02  5.11629471e+03  2.01809109e+03 
 8.12830516e+06  5.13699194e+03  1.97589195e+03 -3.79131082e+02 -4.65944763e+01  8.17496014e+02  1.00026057e+02  7.87077021e+02  1.96455811e+02 -2.47255010e+03 -6.15932559e+02 -2.33580604e+03 -8.98984194e+02  5.13867566e+03  1.97665958e+03 
 8.31763771e+06  5.15843269e+03  1.93511284e+03 -3.79386537e+02 -4.55586632e+01  8.18042270e+02  9.78009953e+01  7.88681868e+02  1.92227557e+02 -2.47757034e+03 -6.02678279e+02 -2.34555558e+03 -8.80453337e+02  5.16012352e+03  1.93586967e+03 
 8.51138038e+06  5.17897635e+03  1.89497891e+03 -3.79630817e+02 -4.45442735e+01  8.18564621e+02  9.56219707e+01  7.90217853e+02  1.88078406e+02 -2.48237512e+03 -5.89672314e+02 -2.35489719e+03 -8.62216136e+02  5.18067399e+03  1.89572522e+03 
 8.70963590e+06  5.19865756e+03  1.85549287e+03 -3.79864396e+02 -4.35509470e+01  8.19064085e+02  9.34882056e+01  7.91687787e+02  1.84007619e+02 -2.48697324e+03 -5.76912329e+02 -2.36384663e+03 -8.44273818e+02  5.20036172e+03  1.85622892e+03 
