 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.62181010e+06 -1.76044168e+02  1.97896106e+03 -2.78598831e+02 -1.72050557e+02  5.08453913e+02  3.12671398e+02  2.25950100e+02  4.50178203e+02 -4.84584123e+02 -9.60952714e+02  8.02101138e+01 -9.01253759e+02 -1.76111224e+02  1.97962382e+03 
 1.65958691e+06 -1.17350964e+02  2.02098453e+03 -2.82104985e+02 -1.70249300e+02  5.14813211e+02  3.09373988e+02  2.38073909e+02  4.51055825e+02 -5.10452768e+02 -9.62751978e+02  5.34817285e+01 -9.20393079e+02 -1.17398704e+02  2.02166160e+03 
 1.69824365e+06 -5.69000098e+01  2.06064454e+03 -2.85536719e+02 -1.68396948e+02  5.21036580e+02  3.05984740e+02  2.50163110e+02  4.51560422e+02 -5.36243815e+02 -9.63756411e+02  2.59528411e+01 -9.38456120e+02 -5.69278475e+01  2.06133516e+03 
 1.73780083e+06  5.14612715e+00  2.09786460e+03 -2.88892856e+02 -1.66497079e+02  5.27121947e+02  3.02510168e+02  2.62199087e+02  4.51698851e+02 -5.61917682e+02 -9.63980860e+02 -2.30251521e+00 -9.55408041e+02  5.13872515e+00  2.09856795e+03 
 1.77827941e+06  6.86222110e+01  2.13258151e+03 -2.92172426e+02 -1.64553261e+02  5.33067616e+02  2.98956762e+02  2.74164012e+02  4.51479000e+02 -5.87436486e+02 -9.63442349e+02 -3.12090917e+01 -9.71220068e+02  6.86357230e+01  2.13329679e+03 
 1.81970086e+06  1.33361561e+02  2.16474533e+03 -2.95374663e+02 -1.62569038e+02  5.38872255e+02  2.95330963e+02  2.86040906e+02  4.50909695e+02 -6.12764162e+02 -9.62159896e+02 -6.06909815e+01 -9.85869453e+02  1.33396410e+02  2.16547170e+03 
 1.86208714e+06  1.99197224e+02  2.19431909e+03 -2.98498994e+02 -1.60547916e+02  5.44534887e+02  2.91639141e+02  2.97813684e+02  4.50000619e+02 -6.37866565e+02 -9.60154321e+02 -9.06721538e+01 -9.99339357e+02  1.99253777e+02  2.19505569e+03 
 1.90546072e+06  2.65963085e+02  2.22127845e+03 -3.01545037e+02 -1.58493355e+02  5.50054879e+02  2.87887577e+02  3.09467199e+02  4.48762216e+02 -6.62711553e+02 -9.57448059e+02 -1.21076959e+02 -1.01161870e+03  2.66041655e+02  2.22202443e+03 
 1.94984460e+06  3.33494906e+02  2.24561132e+03 -3.04512589e+02 -1.56408755e+02  5.55431920e+02  2.84082444e+02  3.20987265e+02  4.47205604e+02 -6.87269047e+02 -9.54064959e+02 -1.51830604e+02 -1.02270198e+03  3.33595752e+02  2.24636582e+03 
 1.99526231e+06  4.01631284e+02  2.26731727e+03 -3.07401621e+02 -1.54297450e+02  5.60666012e+02  2.80229785e+02  3.32360685e+02  4.45342485e+02 -7.11511075e+02 -9.50030100e+02 -1.82859584e+02 -1.03258899e+03  4.01754610e+02  2.26807942e+03 
 2.04173794e+06  4.70214529e+02  2.28640699e+03 -3.10212267e+02 -1.52162698e+02  5.65757452e+02  2.76335506e+02  3.43575258e+02  4.43185054e+02 -7.35411800e+02 -9.45369600e+02 -2.14092085e+02 -1.04128461e+03  4.70360487e+02  2.28717594e+03 
 2.08929613e+06  5.39091443e+02  2.30290162e+03 -3.12944814e+02 -1.50007672e+02  5.70706814e+02  2.72405355e+02  3.54619788e+02  4.40745918e+02 -7.58947525e+02 -9.40110435e+02 -2.45458343e+02 -1.04879846e+03  5.39260134e+02  2.30367652e+03 
 2.13796209e+06  6.08114024e+02  2.31683207e+03 -3.15599696e+02 -1.47835454e+02  5.75514935e+02  2.68444913e+02  3.65484081e+02  4.38038008e+02 -7.82096690e+02 -9.34280258e+02 -2.76890955e+02 -1.05514461e+03  6.08305500e+02  2.31761207e+03 
 2.18776162e+06  6.77140062e+02  2.32823825e+03 -3.18177483e+02 -1.45649032e+02  5.80182895e+02  2.64459587e+02  3.76158934e+02  4.35074501e+02 -8.04839850e+02 -9.27907233e+02 -3.08325159e+02 -1.06034125e+03  6.77354329e+02  2.32902253e+03 
 2.23872114e+06  7.46033660e+02  2.33716835e+03 -3.20678869e+02 -1.43451291e+02  5.84711999e+02  2.60454594e+02  3.86636123e+02  4.31868746e+02 -8.27159646e+02 -9.21019873e+02 -3.39699066e+02 -1.06441032e+03  7.46270677e+02  2.33795610e+03 
 2.29086765e+06  8.14665651e+02  2.34367808e+03 -3.23104667e+02 -1.41245010e+02  5.89103763e+02  2.56434959e+02  3.96908382e+02  4.28434188e+02 -8.49040755e+02 -9.13646886e+02 -3.70953853e+02 -1.06737719e+03  8.14925335e+02  2.34446849e+03 
 2.34422882e+06  8.82913943e+02  2.34782982e+03 -3.25455795e+02 -1.39032860e+02  5.93359894e+02  2.52405509e+02  4.06969374e+02  4.24784304e+02 -8.70469837e+02 -9.05817035e+02 -4.02033919e+02 -1.06927027e+03  8.83196171e+02  2.34862214e+03 
 2.39883292e+06  9.50663771e+02  2.34969193e+03 -3.27733269e+02 -1.36817400e+02  5.97482275e+02  2.48370865e+02  4.16813668e+02  4.20932540e+02 -8.91435473e+02 -8.97558999e+02 -4.32886999e+02 -1.07012068e+03  9.50968381e+02  2.35048540e+03 
 2.45470892e+06  1.01780788e+03  2.34933794e+03 -3.29938196e+02 -1.34601077e+02  6.01472945e+02  2.44335444e+02  4.26436700e+02  4.16892250e+02 -9.11928095e+02 -8.88901260e+02 -4.63464248e+02 -1.06996193e+03  1.01813467e+03  2.35013184e+03 
 2.51188643e+06  1.08424663e+03  2.34684584e+03 -3.32071759e+02 -1.32386222e+02  6.05334087e+02  2.40303454e+02  4.35834742e+02  4.12676649e+02 -9.31939905e+02 -8.79871984e+02 -4.93720289e+02 -1.06882952e+03  1.08459538e+03  2.34763947e+03 
 2.57039578e+06  1.14988803e+03  2.34229732e+03 -3.34135215e+02 -1.30175053e+02  6.09068010e+02  2.36278891e+02  4.45004860e+02  4.08298758e+02 -9.51464794e+02 -8.70498921e+02 -5.23613229e+02 -1.06676065e+03  1.15025847e+03  2.34309000e+03 
 2.63026799e+06  1.21464772e+03  2.33577710e+03 -3.36129882e+02 -1.27969671e+02  6.12677134e+02  2.32265545e+02  4.53944876e+02  4.03771368e+02 -9.70498260e+02 -8.60809316e+02 -5.53104652e+02 -1.06379392e+03  1.21503957e+03  2.33656820e+03 
 2.69153480e+06  1.27844892e+03  2.32737232e+03 -3.38057132e+02 -1.25772063e+02  6.16163974e+02  2.28266996e+02  4.62653324e+02  3.99106996e+02 -9.89037311e+02 -8.50829827e+02 -5.82159585e+02 -1.05996900e+03  1.27886185e+03  2.32816121e+03 
 2.75422870e+06  1.34122224e+03  2.31717182e+03 -3.39918387e+02 -1.23584104e+02  6.19531131e+02  2.24286620e+02  4.71129411e+02  3.94317855e+02 -1.00708038e+03 -8.40586455e+02 -6.10746436e+02 -1.05532635e+03  1.34165592e+03  2.31795793e+03 
 2.81838293e+06  1.40290558e+03  2.30526567e+03 -3.41715105e+02 -1.21407557e+02  6.22781275e+02  2.20327588e+02  4.79372971e+02  3.89415823e+02 -1.02462724e+03 -8.30104481e+02 -6.38836921e+02 -1.04990699e+03  1.40335966e+03  2.30604843e+03 
 2.88403150e+06  1.46344390e+03  2.29174454e+03 -3.43448777e+02 -1.19244074e+02  6.25917130e+02  2.16392872e+02  4.87384424e+02  3.84412420e+02 -1.04167889e+03 -8.19408416e+02 -6.66405969e+02 -1.04375222e+03  1.46391799e+03  2.29252345e+03 
 2.95120923e+06  1.52278896e+03  2.27669928e+03 -3.45120924e+02 -1.17095199e+02  6.28941471e+02  2.12485250e+02  4.95164731e+02  3.79318785e+02 -1.05823749e+03 -8.08521957e+02 -6.93431614e+02 -1.03690340e+03  1.52328267e+03  2.27747382e+03 
 3.01995172e+06  1.58089907e+03  2.26022040e+03 -3.46733081e+02 -1.14962371e+02  6.31857102e+02  2.08607307e+02  5.02715352e+02  3.74145659e+02 -1.07430625e+03 -7.97467950e+02 -7.19894873e+02 -1.02940176e+03  1.58141199e+03  2.26099012e+03 
 3.09029543e+06  1.63773882e+03  2.24239769e+03 -3.48286803e+02 -1.12846928e+02  6.34666854e+02  2.04761443e+02  5.10038209e+02  3.68903377e+02 -1.08988935e+03 -7.86268365e+02 -7.45779620e+02 -1.02128819e+03  1.63827054e+03  2.24316215e+03 
 3.16227766e+06  1.69327877e+03  2.22331984e+03 -3.49783651e+02 -1.10750107e+02  6.37373572e+02  2.00949878e+02  5.17135637e+02  3.63601852e+02 -1.10499186e+03 -7.74944275e+02 -7.71072443e+02 -1.01260308e+03  1.69382886e+03  2.22407864e+03 
 3.23593657e+06  1.74749512e+03  2.20307412e+03 -3.51225189e+02 -1.08673048e+02  6.39980107e+02  1.97174658e+02  5.24010354e+02  3.58250568e+02 -1.11961964e+03 -7.63515840e+02 -7.95762505e+02 -1.00338618e+03  1.74806315e+03  2.20382688e+03 
 3.31131121e+06  1.80036941e+03  2.18174606e+03 -3.52612983e+02 -1.06616799e+02  6.42489308e+02  1.93437658e+02  5.30665415e+02  3.52858583e+02 -1.13377930e+03 -7.52002301e+02 -8.19841395e+02 -9.93676431e+02  1.80095492e+03  2.18249244e+03 
 3.38844156e+06  1.85188816e+03  2.15941923e+03 -3.53948592e+02 -1.04582316e+02  6.44904011e+02  1.89740593e+02  5.37104183e+02  3.47434520e+02 -1.14747804e+03 -7.40421978e+02 -8.43302982e+02 -9.83511900e+02  1.85249071e+03  2.16015891e+03 
 3.46736850e+06  1.90204258e+03  2.13617500e+03 -3.55233568e+02 -1.02570473e+02  6.47227039e+02  1.86085020e+02  5.43330287e+02  3.41986571e+02 -1.16072368e+03 -7.28792271e+02 -8.66143259e+02 -9.72929639e+02  1.90266172e+03  2.13690769e+03 
 3.54813389e+06  1.95082823e+03  2.11209234e+03 -3.56469451e+02 -1.00582056e+02  6.49461190e+02  1.82472350e+02  5.49347595e+02  3.36522501e+02 -1.17352450e+03 -7.17129666e+02 -8.88360201e+02 -9.61965620e+02  1.95146351e+03  2.11281778e+03 
 3.63078055e+06  1.99824469e+03  2.08724771e+03 -3.57657765e+02 -9.86177758e+01  6.51609233e+02  1.78903846e+02  5.55160182e+02  3.31049653e+02 -1.18588925e+03 -7.05449750e+02 -9.09953616e+02 -9.50654658e+02  1.99889565e+03  2.08796565e+03 
 3.71535229e+06  2.04429523e+03  2.06171489e+03 -3.58800014e+02 -9.66782652e+01  6.53673904e+02  1.75380638e+02  5.60772295e+02  3.25574950e+02 -1.19782702e+03 -6.93767220e+02 -9.30924997e+02 -9.39030356e+02  2.04496142e+03  2.06242512e+03 
 3.80189396e+06  2.08898653e+03  2.03556490e+03 -3.59897686e+02 -9.47640858e+01  6.55657900e+02  1.71903724e+02  5.66188332e+02  3.20104910e+02 -1.20934722e+03 -6.82095904e+02 -9.51277386e+02 -9.27125062e+02  2.08966751e+03  2.03626724e+03 
 3.89045145e+06  2.13232837e+03  2.00886595e+03 -3.60952242e+02 -9.28757303e+01  6.57563876e+02  1.68473980e+02  5.71412813e+02  3.14645650e+02 -1.22045952e+03 -6.70448779e+02 -9.71015235e+02 -9.14969833e+02  2.13302370e+03  2.00956022e+03 
 3.98107171e+06  2.17433335e+03  1.98168334e+03 -3.61965121e+02 -9.10136266e+01  6.59394442e+02  1.65092162e+02  5.76450357e+02  3.09202896e+02 -1.23117379e+03 -6.58837994e+02 -9.90144275e+02 -9.02594416e+02  2.17504257e+03  1.98236940e+03 
 4.07380278e+06  2.21501656e+03  1.95407948e+03 -3.62937733e+02 -8.91781407e+01  6.61152158e+02  1.61758918e+02  5.81305656e+02  3.03782000e+02 -1.24150006e+03 -6.47274892e+02 -1.00867139e+03 -8.90027233e+02  2.21573925e+03  1.95475720e+03 
 4.16869383e+06  2.25439541e+03  1.92611387e+03 -3.63871462e+02 -8.73695804e+01  6.62839534e+02  1.58474789e+02  5.85983461e+02  2.98387944e+02 -1.25144848e+03 -6.35770038e+02 -1.02660450e+03 -8.77295376e+02  2.25513112e+03  1.92678315e+03 
 4.26579519e+06  2.29248929e+03  1.89784307e+03 -3.64767663e+02 -8.55881984e+01  6.64459025e+02  1.55240216e+02  5.90488557e+02  2.93025359e+02 -1.26102926e+03 -6.24333245e+02 -1.04395243e+03 -8.64424611e+02  2.29323760e+03  1.89850382e+03 
 4.36515832e+06  2.32931937e+03  1.86932076e+03 -3.65627658e+02 -8.38341958e+01  6.66013031e+02  1.52055550e+02  5.94825747e+02  2.87698531e+02 -1.27025267e+03 -6.12973597e+02 -1.06072484e+03 -8.51439388e+02  2.33007988e+03  1.86997293e+03 
 4.46683592e+06  2.36490840e+03  1.84059779e+03 -3.66452742e+02 -8.21077247e+01  6.67503896e+02  1.48921052e+02  5.98999837e+02  2.82411423e+02 -1.27912894e+03 -6.01699485e+02 -1.07693207e+03 -8.38362858e+02  2.36568068e+03  1.84124132e+03 
 4.57088190e+06  2.39928044e+03  1.81172216e+03 -3.67244174e+02 -8.04088920e+01  6.68933904e+02  1.45836901e+02  6.03015624e+02  2.77167678e+02 -1.28766833e+03 -5.90518628e+02 -1.09258509e+03 -8.25216890e+02  2.40006410e+03  1.81235702e+03 
 4.67735141e+06  2.43246072e+03  1.78273914e+03 -3.68003184e+02 -7.87377614e+01  6.70305283e+02  1.42803199e+02  6.06877875e+02  2.71970642e+02 -1.29588098e+03 -5.79438106e+02 -1.10769538e+03 -8.12022099e+02  2.43325536e+03  1.78336531e+03 
 4.78630092e+06  2.46447542e+03  1.75369132e+03 -3.68730967e+02 -7.70943568e+01  6.71620198e+02  1.39819978e+02  6.10591324e+02  2.66823372e+02 -1.30377701e+03 -5.68464387e+02 -1.12227487e+03 -7.98797877e+02  2.46528065e+03  1.75430880e+03 
 4.89778819e+06  2.49535150e+03  1.72461863e+03 -3.69428687e+02 -7.54786651e+01  6.72880757e+02  1.36887200e+02  6.14160657e+02  2.61728648e+02 -1.31136640e+03 -5.57603356e+02 -1.13633583e+03 -7.85562423e+02  2.49616695e+03  1.72522743e+03 
 5.01187234e+06  2.52511658e+03  1.69555851e+03 -3.70097473e+02 -7.38906381e+01  6.74089007e+02  1.34004768e+02  6.17590502e+02  2.56688993e+02 -1.31865900e+03 -5.46860343e+02 -1.14989085e+03 -7.72332777e+02  2.52594188e+03  1.69615865e+03 
 5.12861384e+06  2.55379874e+03  1.66654590e+03 -3.70738423e+02 -7.23301959e+01  6.75246933e+02  1.31172524e+02  6.20885422e+02  2.51706679e+02 -1.32566456e+03 -5.36240151e+02 -1.16295270e+03 -7.59124861e+02  2.55463354e+03  1.66713742e+03 
 5.24807460e+06  2.58142644e+03  1.63761338e+03 -3.71352602e+02 -7.07972284e+01  6.76356464e+02  1.28390260e+02  6.24049909e+02  2.46783743e+02 -1.33239264e+03 -5.25747085e+02 -1.17553435e+03 -7.45953512e+02  2.58227038e+03  1.63819633e+03 
 5.37031796e+06  2.60802834e+03  1.60879125e+03 -3.71941041e+02 -6.92915982e+01  6.77419467e+02  1.25657716e+02  6.27088376e+02  2.41922000e+02 -1.33885263e+03 -5.15384974e+02 -1.18764886e+03 -7.32832530e+02  2.60888108e+03  1.60936568e+03 
 5.49540874e+06  2.63363325e+03  1.58010760e+03 -3.72504739e+02 -6.78131425e+01  6.78437750e+02  1.22974587e+02  6.30005150e+02  2.37123055e+02 -1.34505377e+03 -5.05157203e+02 -1.19930933e+03 -7.19774711e+02  2.63449446e+03  1.58067358e+03 
 5.62341325e+06  2.65826997e+03  1.55158841e+03 -3.73044663e+02 -6.63616752e+01  6.79413064e+02  1.20340526e+02  6.32804471e+02  2.32388314e+02 -1.35100508e+03 -4.95066736e+02 -1.21052890e+03 -7.06791893e+02  2.65913934e+03  1.55214603e+03 
 5.75439937e+06  2.68196725e+03  1.52325767e+03 -3.73561750e+02 -6.49369886e+01  6.80347104e+02  1.17755150e+02  6.35490486e+02  2.27718995e+02 -1.35671538e+03 -4.85116138e+02 -1.22132064e+03 -6.93894994e+02  2.68284447e+03  1.52380700e+03 
 5.88843655e+06  2.70475368e+03  1.49513742e+03 -3.74056905e+02 -6.35388558e+01  6.81241504e+02  1.15218038e+02  6.38067246e+02  2.23116141e+02 -1.36219332e+03 -4.75307602e+02 -1.23169759e+03 -6.81094058e+02  2.70563844e+03  1.49567855e+03 
 6.02559586e+06  2.72665761e+03  1.46724786e+03 -3.74531000e+02 -6.21670318e+01  6.82097848e+02  1.12728739e+02  6.40538704e+02  2.18580631e+02 -1.36744729e+03 -4.65642971e+02 -1.24167264e+03 -6.68398293e+02  2.72754962e+03  1.46778091e+03 
 6.16595002e+06  2.74770711e+03  1.43960748e+03 -3.74984881e+02 -6.08212557e+01  6.82917663e+02  1.10286771e+02  6.42908711e+02  2.14113189e+02 -1.37248551e+03 -4.56123762e+02 -1.25125859e+03 -6.55816112e+02  2.74860609e+03  1.44013254e+03 
 6.30957344e+06  2.76792989e+03  1.41223308e+03 -3.75419362e+02 -5.95012518e+01  6.83702420e+02  1.07891629e+02  6.45181020e+02  2.09714392e+02 -1.37731596e+03 -4.46751181e+02 -1.26046805e+03 -6.43355173e+02  2.76883557e+03  1.41275027e+03 
 6.45654229e+06  2.78735327e+03  1.38513990e+03 -3.75835228e+02 -5.82067316e+01  6.84453544e+02  1.05542783e+02  6.47359277e+02  2.05384685e+02 -1.38194641e+03 -4.37526152e+02 -1.26931346e+03 -6.31022421e+02  2.78826537e+03  1.38564934e+03 
 6.60693448e+06  2.80600409e+03  1.35834169e+03 -3.76233239e+02 -5.69373945e+01  6.85172403e+02  1.03239682e+02  6.49447028e+02  2.01124385e+02 -1.38638439e+03 -4.28449329e+02 -1.27780705e+03 -6.18824120e+02  2.80692237e+03  1.35884350e+03 
 6.76082975e+06  2.82390876e+03  1.33185080e+03 -3.76614124e+02 -5.56929298e+01  6.85860319e+02  1.00981757e+02  6.51447713e+02  1.96933694e+02 -1.39063723e+03 -4.19521118e+02 -1.28596084e+03 -6.06765898e+02  2.82483296e+03  1.33234512e+03 
 6.91830971e+06  2.84109312e+03  1.30567826e+03 -3.76978586e+02 -5.44730173e+01  6.86518564e+02  9.87684206e+01  6.53364671e+02  1.92812701e+02 -1.39471204e+03 -4.10741694e+02 -1.29378661e+03 -5.94852777e+02  2.84202302e+03  1.30616522e+03 
 7.07945784e+06  2.85758250e+03  1.27983384e+03 -3.77327305e+02 -5.32773289e+01  6.87148364e+02  9.65990742e+01  6.55201138e+02  1.88761400e+02 -1.39861570e+03 -4.02111021e+02 -1.30129588e+03 -5.83089212e+02  2.85851785e+03  1.28031357e+03 
 7.24435960e+06  2.87340164e+03  1.25432613e+03 -3.77660931e+02 -5.21055296e+01  6.87750897e+02  9.44731049e+01  6.56960248e+02  1.84779685e+02 -1.40235488e+03 -3.93628859e+02 -1.30849992e+03 -5.71479120e+02  2.87434223e+03  1.25479878e+03 
 7.41310241e+06  2.88857471e+03  1.22916264e+03 -3.77980092e+02 -5.09572781e+01  6.88327299e+02  9.23898895e+01  6.58645034e+02  1.80867368e+02 -1.40593603e+03 -3.85294791e+02 -1.31540975e+03 -5.60025921e+02  2.88952032e+03  1.22962834e+03 
 7.58577575e+06  2.90312527e+03  1.20434983e+03 -3.78285393e+02 -4.98322282e+01  6.88878660e+02  9.03487960e+01  6.60258431e+02  1.77024180e+02 -1.40936540e+03 -3.77108229e+02 -1.32203608e+03 -5.48732559e+02  2.90407571e+03  1.20480873e+03 
 7.76247117e+06  2.91707628e+03  1.17989318e+03 -3.78577413e+02 -4.87300295e+01  6.89406032e+02  8.83491849e+01  6.61803274e+02  1.73249779e+02 -1.41264902e+03 -3.69068428e+02 -1.32838938e+03 -5.37601538e+02  2.91803134e+03  1.18034544e+03 
 7.94328235e+06  2.93045008e+03  1.15579728e+03 -3.78856712e+02 -4.76503282e+01  6.89910422e+02  8.63904109e+01  6.63282304e+02  1.69543756e+02 -1.41579271e+03 -3.61174504e+02 -1.33447982e+03 -5.26634953e+02  2.93140956e+03  1.15624305e+03 
 8.12830516e+06  2.94326836e+03  1.13206588e+03 -3.79123824e+02 -4.65927679e+01  6.90392799e+02  8.44718238e+01  6.64698167e+02  1.65905640e+02 -1.41880212e+03 -3.53425443e+02 -1.34031728e+03 -5.15834509e+02  2.94423209e+03  1.13250531e+03 
 8.31763771e+06  2.95555223e+03  1.10870193e+03 -3.79379267e+02 -4.55569901e+01  6.90854096e+02  8.25927706e+01  6.66053415e+02  1.62334905e+02 -1.42168265e+03 -3.45820110e+02 -1.34591136e+03 -5.05201554e+02  2.95652003e+03  1.10913518e+03 
 8.51138038e+06  2.96732214e+03  1.08570764e+03 -3.79623534e+02 -4.45426352e+01  6.91295207e+02  8.07525957e+01  6.67350510e+02  1.58830972e+02 -1.42443957e+03 -3.38357264e+02 -1.35127139e+03 -4.94737105e+02  2.96829383e+03  1.08613487e+03 
 8.70963590e+06  2.97859792e+03  1.06308457e+03 -3.79857101e+02 -4.35493427e+01  6.91716990e+02  7.89506426e+01  6.68591827e+02  1.55393218e+02 -1.42707790e+03 -3.31035565e+02 -1.35640639e+03 -4.84441864e+02  2.97957335e+03  1.06350593e+03 
